Age,Age_Group,Gender,Country,City,Membership_Years,Membership_Length,Login_Frequency,Login_Levels,Session_Duration_Avg,Pages_Per_Session,Cart_Abandonment_Rate,Wishlist_Items,Total_Purchases,Average_Order_Value,Days_Since_Last_Purchase,Discount_Usage_Rate,Discount_Usage_Tiers,Returns_Rate,Email_Open_Rate,Customer_Service_Calls,Product_Reviews_Written,Social_Media_Engagement_Score,Mobile_App_Usage,Payment_Method_Diversity,Lifetime_Value,Lifetime_Value_Levels,Credit_Balance,Churned,Signup_Quarter
38,"Middle Age (35-44)",Female,UK,Leeds,1.3,"1-3 years",10,"Low Activity",25.1,11.2,75.5,3,18,132.17,70,64.92,"High Discount Usage",9.90,32.8,3,5,NULL,16.4,2,1697.58,"Core Value",2006,0,"Q4"
41,"Middle Age (35-44)",Female,Japan,Kyoto,2.0,"1-3 years",15,"Moderate Activity",22.5,10.1,61.3,1,12,90.45,46,63.70,"High Discount Usage",9.90,25.0,12,3,1.3,NULL,5,920.79,"Emerging Value",1391,0,"Q2"
46,"Established (45-54)",Male,USA,Phoenix,2.0,"1-3 years",NULL,Inactive,17.8,5.0,68.5,0,16,194.75,13,63.36,"High Discount Usage",9.90,4.6,7,2,7.3,16.7,2,2951.96,"High Value",2891,1,"Q4"
36,"Middle Age (35-44)",Male,Germany,Hamburg,0.8,"< 1 year",15,"Moderate Activity",24.9,8.3,52.2,NULL,10,139.12,6,60.60,"High Discount Usage",9.90,15.4,8,NULL,16.6,19.5,3,1284.98,"Core Value",2187,0,"Q4"
63,"Pre-Retirement (55-64)",Female,Japan,Tokyo,8.3,"6+ years",6,"Low Activity",16.8,NULL,59.6,3,13,108.00,19,60.48,"High Discount Usage",9.90,15.5,9,0,5.8,16.2,1,919.20,"Emerging Value",0,0,"Q4"
NULL,Unknown,Female,Germany,Hamburg,10.0,"6+ years",11,"Moderate Activity",37.4,10.9,47.1,NULL,12,63.96,12,60.20,"High Discount Usage",9.90,34.2,5,4,22.3,21.6,1,655.03,"Emerging Value",3132,0,"Q3"
37,"Middle Age (35-44)",Female,France,Paris,0.9,"< 1 year",25,"Moderate Activity",44.3,16.5,37.7,NULL,32,97.93,44,59.88,"High Discount Usage",9.90,52.0,4,6,74.5,36.4,5,2656.31,"High Value",5546,0,"Q4"
NULL,Unknown,Male,Australia,Brisbane,0.6,"< 1 year",7,"Low Activity",28.7,7.6,57.7,NULL,19,62.82,10,59.70,"High Discount Usage",9.90,0.0,8,2,16.6,16.4,1,965.97,"Emerging Value",0,0,"Q1"
39,"Middle Age (35-44)",Female,Canada,Vancouver,1.9,"1-3 years",17,"Moderate Activity",NULL,6.6,62.1,6,15,240.71,7,59.64,"High Discount Usage",9.90,29.6,4,0,10.9,29.5,2,2412.97,"Core Value",2180,0,"Q4"
40,"Middle Age (35-44)",Male,USA,Houston,0.8,"< 1 year",4,"Low Activity",9.1,6.0,71.8,1,5,158.39,39,59.60,"High Discount Usage",9.90,13.4,10,0,3.6,17.3,3,680.04,"Emerging Value",363,1,"Q2"
39,"Middle Age (35-44)",Male,France,Lyon,5.4,"3-6 years",NULL,Inactive,26.1,7.5,67.7,1,16,120.35,29,59.52,"High Discount Usage",9.90,11.1,4,1,20.7,6.9,3,1645.04,"Core Value",1399,0,"Q4"
37,"Middle Age (35-44)",Female,India,Mumbai,2.0,"1-3 years",20,"Moderate Activity",34.5,10.0,28.4,5,22,232.89,20,58.90,"High Discount Usage",9.90,18.3,4,5,NULL,16.6,5,4229.93,"High Value",2841,0,"Q2"
NULL,Unknown,Male,Canada,Montreal,1.2,"1-3 years",NULL,Inactive,5.6,6.3,73.5,1,5,242.51,56,58.60,"High Discount Usage",9.90,NULL,11,0,0.0,7.4,2,1341.39,"Core Value",1350,1,"Q1"
28,"Early Career (25-34)",Male,India,Hyderabad,5.6,"3-6 years",1,"Very Low Activity",23.1,6.2,66.1,1,8,57.97,43,58.60,"High Discount Usage",9.90,10.8,9,4,0.0,11.4,NULL,520.33,"Emerging Value",0,1,"Q3"
24,"Young Adults (18-24)",Female,Japan,Osaka,4.8,"3-6 years",14,"Moderate Activity",38.6,9.1,45.7,7,14,143.20,72,58.40,"High Discount Usage",9.90,28.1,4,3,24.5,NULL,2,1964.11,"Core Value",3237,0,"Q1"
28,"Early Career (25-34)",Female,Germany,Frankfurt,2.5,"1-3 years",20,"Moderate Activity",49.1,13.1,22.7,8,22,163.30,1,57.50,"High Discount Usage",9.90,42.6,5,4,75.8,39.4,4,3358.20,"High Value",3738,0,"Q2"
45,"Established (45-54)",Female,France,Toulouse,3.5,"3-6 years",9,"Low Activity",20.6,5.1,74.4,2,5,229.26,61,57.00,"High Discount Usage",9.90,14.1,2,2,24.3,13.3,2,1037.43,"Core Value",2338,0,"Q2"
18,"Young Adults (18-24)",Male,Germany,Munich,6.4,"6+ years",13,"Moderate Activity",17.0,6.2,75.6,2,23,76.13,4,57.00,"High Discount Usage",9.90,8.5,4,1,7.3,11.9,2,1367.39,"Core Value",NULL,0,"Q4"
26,"Early Career (25-34)",Other,USA,"New York",1.4,"1-3 years",3,"Very Low Activity",15.9,4.8,73.2,2,6,87.53,17,56.28,"High Discount Usage",9.90,9.8,6,1,0.0,5.3,3,488.54,"Emerging Value",146,1,"Q4"
51,"Established (45-54)",Male,UK,Glasgow,0.5,"< 1 year",19,"Moderate Activity",20.9,10.9,58.4,5,15,83.17,7,56.28,"High Discount Usage",9.90,3.2,7,0,25.9,19.2,1,825.39,"Emerging Value",1832,0,"Q4"
51,"Established (45-54)",Female,USA,"Los Angeles",0.4,"< 1 year",18,"Moderate Activity",34.0,15.4,37.8,6,26,123.98,83,55.92,"High Discount Usage",9.90,28.6,3,6,33.3,29.4,2,2458.33,"Core Value",NULL,0,"Q4"
52,"Established (45-54)",Male,Germany,Cologne,4.1,"3-6 years",NULL,Inactive,12.9,4.2,61.3,0,5,113.16,22,55.80,"High Discount Usage",9.90,0.0,9,0,0.0,8.3,2,468.50,"Emerging Value",1756,1,"Q4"
18,"Young Adults (18-24)",Male,USA,"Los Angeles",2.8,"1-3 years",3,"Very Low Activity",20.5,7.1,53.8,1,7,103.91,13,55.40,"High Discount Usage",9.90,3.6,5,3,21.8,9.4,2,675.92,"Emerging Value",1622,0,"Q2"
56,"Pre-Retirement (55-64)",Male,Germany,Munich,0.9,"< 1 year",28,"Top User",39.3,15.2,34.7,4,15,180.49,13,55.20,"High Discount Usage",9.90,45.4,2,6,41.8,25.5,3,2264.75,"Core Value",3611,0,"Q3"
51,"Established (45-54)",Female,India,Mumbai,0.3,"< 1 year",12,"Moderate Activity",28.2,10.3,66.8,6,9,105.18,6,55.10,"High Discount Usage",9.90,12.3,6,7,27.8,15.2,3,1085.60,"Core Value",494,0,"Q2"
21,"Young Adults (18-24)",Male,India,Mumbai,3.2,"3-6 years",12,"Moderate Activity",NULL,9.6,60.2,3,11,126.15,31,55.00,"High Discount Usage",9.90,27.5,8,2,33.8,29.5,2,1393.26,"Core Value",3118,0,"Q1"
39,"Middle Age (35-44)",Male,Japan,Osaka,2.1,"1-3 years",13,"Moderate Activity",35.6,13.3,46.7,11,18,57.84,8,54.10,"High Discount Usage",9.90,36.1,7,1,53.7,33.0,2,967.59,"Emerging Value",2084,0,"Q3"
NULL,Unknown,Female,USA,Houston,2.7,"1-3 years",17,"Moderate Activity",39.5,10.0,61.9,6,18,72.93,1,54.00,"High Discount Usage",9.90,37.0,5,0,54.6,26.5,5,1389.08,"Core Value",3417,0,"Q2"
NULL,Unknown,Male,Germany,Cologne,2.3,"1-3 years",12,"Moderate Activity",16.8,4.6,90.5,NULL,4,75.52,13,53.70,"High Discount Usage",9.90,7.5,12,0,0.0,7.9,3,340.76,"Emerging Value",NULL,1,"Q1"
18,"Young Adults (18-24)",Female,UK,Glasgow,4.9,"3-6 years",12,"Moderate Activity",29.6,8.4,54.6,6,10,91.89,11,51.70,"High Discount Usage",9.90,12.4,8,2,25.0,30.2,2,966.08,"Emerging Value",NULL,0,"Q2"
47,"Established (45-54)",Male,Canada,Vancouver,0.8,"< 1 year",20,"Moderate Activity",36.0,12.8,56.8,13,17,178.58,36,51.60,"High Discount Usage",9.90,20.9,1,3,64.5,25.2,3,2656.98,"High Value",4537,0,"Q1"
49,"Established (45-54)",Female,Germany,Munich,1.8,"1-3 years",5,"Low Activity",31.7,11.5,43.1,6,10,112.30,2,51.60,"High Discount Usage",9.90,18.4,4,2,22.0,21.7,2,1239.68,"Core Value",1491,0,"Q1"
18,"Young Adults (18-24)",Female,USA,"Los Angeles",1.1,"1-3 years",11,"Moderate Activity",27.9,7.6,83.6,2,6,66.84,29,51.60,"High Discount Usage",9.90,5.6,9,1,15.6,19.1,3,460.84,"Emerging Value",NULL,1,"Q2"
31,"Early Career (25-34)",Female,UK,Leeds,1.1,"1-3 years",22,"Moderate Activity",46.5,13.2,22.1,12,20,105.72,50,51.40,"High Discount Usage",9.90,49.2,7,8,61.7,39.1,4,1766.95,"Core Value",3112,0,"Q3"
43,"Middle Age (35-44)",Male,USA,"New York",4.2,"3-6 years",13,"Moderate Activity",NULL,8.8,66.7,1,4,53.81,118,51.10,"High Discount Usage",9.90,18.8,11,1,15.5,3.3,2,194.56,"Low Value",2785,0,"Q1"
32,"Early Career (25-34)",Female,USA,Phoenix,6.8,"6+ years",10,"Low Activity",36.0,10.6,38.0,5,13,88.87,NULL,50.30,"High Discount Usage",9.90,39.1,2,NULL,65.5,24.2,1,968.88,"Emerging Value",4476,0,"Q3"
40,"Middle Age (35-44)",Male,India,Hyderabad,5.6,"3-6 years",8,"Low Activity",34.0,6.8,50.9,2,15,160.33,117,49.50,"Moderate Discount Usage",9.90,26.8,3,4,46.6,19.9,3,2316.17,"Core Value",3540,0,"Q3"
36,"Middle Age (35-44)",Female,UK,Birmingham,3.8,"3-6 years",12,"Moderate Activity",28.8,6.6,49.8,6,9,117.47,13,49.50,"Moderate Discount Usage",9.90,17.5,3,NULL,42.4,20.7,2,1185.22,"Core Value",2587,0,"Q3"
23,"Young Adults (18-24)",Male,Canada,Ottawa,1.5,"1-3 years",9,"Low Activity",18.2,5.6,36.7,5,10,73.90,67,49.08,"Moderate Discount Usage",9.90,6.5,5,0,32.1,24.4,3,604.13,"Emerging Value",676,0,"Q4"
25,"Early Career (25-34)",Male,India,Mumbai,2.0,"1-3 years",20,"Moderate Activity",16.5,5.9,62.8,3,10,147.36,19,48.72,"Moderate Discount Usage",9.90,11.0,9,1,15.8,13.7,4,1188.46,"Core Value",1648,0,"Q4"
50,"Established (45-54)",Female,Japan,Nagoya,1.1,"1-3 years",14,"Moderate Activity",25.2,11.1,70.6,NULL,21,91.70,43,48.60,"Moderate Discount Usage",9.90,12.2,5,3,66.2,11.3,1,1857.03,"Core Value",1786,0,"Q2"
NULL,Unknown,Female,USA,"New York",2.4,"1-3 years",24,"Moderate Activity",37.1,15.2,29.8,6,37,258.15,11,48.12,"Moderate Discount Usage",9.90,55.2,5,12,59.1,32.8,3,6984.30,"Top Customer",3353,0,"Q4"
27,"Early Career (25-34)",Male,UK,London,8.0,"6+ years",3,"Very Low Activity",NULL,4.3,61.2,2,24,79.54,29,47.88,"Moderate Discount Usage",9.90,6.9,5,0,3.5,9.6,NULL,1431.03,"Core Value",1338,0,"Q4"
25,"Early Career (25-34)",Male,USA,"New York",1.9,"1-3 years",8,"Low Activity",23.7,8.7,72.3,5,13,73.02,10,47.60,"Moderate Discount Usage",9.90,27.8,1,1,27.3,25.7,2,943.97,"Emerging Value",3223,0,"Q1"
19,"Young Adults (18-24)",Female,UK,Manchester,1.2,"1-3 years",5,"Low Activity",21.6,6.8,77.7,0,7,172.03,12,47.10,"Moderate Discount Usage",9.90,0.0,3,0,NULL,8.4,3,1130.80,"Core Value",2360,1,"Q2"
29,"Early Career (25-34)",Female,UK,London,5.2,"3-6 years",7,"Low Activity",19.7,7.1,85.0,NULL,6,163.22,15,47.04,"Moderate Discount Usage",9.90,8.3,10,2,5.3,13.7,3,840.58,"Emerging Value",961,1,"Q4"
27,"Early Career (25-34)",Female,UK,Glasgow,5.3,"3-6 years",12,"Moderate Activity",27.9,6.6,59.3,8,19,89.64,5,46.68,"Moderate Discount Usage",9.90,3.9,5,3,29.8,26.9,3,1077.04,"Core Value",212,0,"Q4"
45,"Established (45-54)",Female,UK,London,5.5,"3-6 years",8,"Low Activity",20.7,9.3,62.2,1,15,128.47,72,46.20,"Moderate Discount Usage",9.90,7.3,7,2,0.0,8.0,1,1572.22,"Core Value",362,1,"Q3"
49,"Established (45-54)",Male,USA,"New York",1.2,"1-3 years",11,"Moderate Activity",33.0,8.2,48.3,NULL,10,120.08,55,46.20,"Moderate Discount Usage",9.90,18.4,6,6,23.6,26.1,2,1250.73,"Core Value",3167,0,"Q2"
54,"Established (45-54)",Male,USA,Phoenix,2.0,"1-3 years",8,"Low Activity",27.0,6.0,50.5,6,12,92.93,1,46.10,"Moderate Discount Usage",9.90,19.8,3,2,42.9,18.2,2,1129.81,"Core Value",144,0,"Q3"
18,"Young Adults (18-24)",Male,USA,"New York",3.0,"1-3 years",NULL,Inactive,12.8,3.3,68.0,3,12,91.86,10,46.00,"Moderate Discount Usage",9.90,0.0,4,2,0.0,8.9,2,943.26,"Emerging Value",2329,0,"Q2"
26,"Early Career (25-34)",Female,UK,Glasgow,0.8,"< 1 year",18,"Moderate Activity",40.1,10.5,55.3,7,15,67.36,NULL,46.00,"Moderate Discount Usage",9.90,37.4,2,6,56.3,27.0,NULL,895.07,"Emerging Value",NULL,0,"Q2"
47,"Established (45-54)",Female,USA,Phoenix,6.1,"6+ years",7,"Low Activity",26.8,10.5,52.2,5,12,122.91,16,45.30,"Moderate Discount Usage",9.90,35.9,10,4,20.2,30.2,2,1517.13,"Core Value",1460,0,"Q2"
47,"Established (45-54)",Male,UK,Glasgow,3.9,"3-6 years",NULL,Inactive,29.4,10.6,62.7,3,13,152.11,34,45.00,"Moderate Discount Usage",9.90,2.2,2,2,40.0,10.8,4,1956.73,"Core Value",2759,0,"Q1"
32,"Early Career (25-34)",Female,USA,Phoenix,2.1,"1-3 years",22,"Moderate Activity",43.1,12.0,20.1,4,18,179.30,26,44.30,"Moderate Discount Usage",9.90,34.8,7,3,64.4,27.3,2,3285.20,"High Value",NULL,1,"Q2"
25,"Early Career (25-34)",Male,Germany,Cologne,2.6,"1-3 years",6,"Low Activity",34.1,9.1,54.1,6,14,110.15,0,43.90,"Moderate Discount Usage",9.90,27.2,8,1,60.7,21.0,1,1314.50,"Core Value",2292,0,"Q3"
40,"Middle Age (35-44)",Male,USA,Phoenix,3.2,"3-6 years",19,"Moderate Activity",42.8,10.4,25.0,8,19,180.95,44,43.40,"Moderate Discount Usage",9.90,29.5,7,3,48.2,25.1,3,3725.49,"High Value",1617,1,"Q3"
44,"Middle Age (35-44)",Male,Australia,Sydney,3.2,"3-6 years",20,"Moderate Activity",34.3,12.2,21.7,7,22,116.45,99,42.80,"Moderate Discount Usage",9.90,35.7,6,4,57.8,27.5,1,2576.95,"High Value",3133,1,"Q2"
37,"Middle Age (35-44)",Male,USA,"Los Angeles",5.1,"3-6 years",9,"Low Activity",12.5,7.7,56.2,3,11,108.29,5,41.76,"Moderate Discount Usage",9.90,6.0,8,1,24.5,21.3,2,814.85,"Emerging Value",1752,0,"Q4"
22,"Young Adults (18-24)",Female,UK,London,0.1,"< 1 year",10,"Low Activity",24.9,9.1,68.3,3,12,119.18,16,41.70,"Moderate Discount Usage",9.90,11.4,3,3,NULL,14.7,2,1331.46,"Core Value",1415,0,"Q3"
31,"Early Career (25-34)",Female,France,Nice,1.2,"1-3 years",10,"Low Activity",24.8,7.7,50.4,2,11,148.19,75,41.30,"Moderate Discount Usage",9.90,22.6,3,3,27.7,29.8,4,1792.35,"Core Value",1908,0,"Q1"
27,"Early Career (25-34)",Male,USA,Houston,3.1,"3-6 years",3,"Very Low Activity",32.3,5.3,65.4,2,9,259.29,67,41.00,"Moderate Discount Usage",9.90,19.0,7,1,34.8,11.0,2,2724.36,"High Value",822,1,"Q1"
25,"Early Career (25-34)",Female,USA,Chicago,2.6,"1-3 years",15,"Moderate Activity",37.9,14.3,45.2,5,17,128.29,NULL,40.80,"Moderate Discount Usage",9.90,13.7,6,3,57.5,28.3,3,2127.41,"Core Value",2879,1,"Q2"
43,"Middle Age (35-44)",Female,USA,Chicago,1.7,"1-3 years",5,"Low Activity",18.0,5.0,56.2,1,5,105.10,14,40.70,"Moderate Discount Usage",9.90,6.7,6,0,NULL,NULL,2,531.99,"Emerging Value",2777,0,"Q2"
39,"Middle Age (35-44)",Female,UK,Glasgow,2.3,"1-3 years",13,"Moderate Activity",29.8,10.7,53.1,5,10,99.90,42,40.60,"Moderate Discount Usage",9.90,29.4,2,3,16.2,16.7,5,1025.82,"Core Value",1025,1,"Q2"
26,"Early Career (25-34)",Female,Canada,Ottawa,1.6,"1-3 years",10,"Low Activity",32.0,NULL,54.7,7,19,110.12,5,40.56,"Moderate Discount Usage",9.90,39.4,6,1,25.6,NULL,3,1653.24,"Core Value",3059,0,"Q4"
45,"Established (45-54)",Male,USA,"Los Angeles",4.3,"3-6 years",3,"Very Low Activity",16.0,4.1,82.6,2,6,184.93,3,39.90,"Moderate Discount Usage",9.90,5.2,4,1,0.0,16.0,5,1177.85,"Core Value",2020,0,"Q2"
42,"Middle Age (35-44)",Male,USA,"New York",10.0,"6+ years",17,"Moderate Activity",43.7,11.1,47.9,14,27,130.62,0,39.80,"Moderate Discount Usage",9.90,33.8,4,6,NULL,NULL,5,3156.71,"High Value",2060,0,"Q3"
38,"Middle Age (35-44)",Male,USA,Chicago,3.4,"3-6 years",10,"Low Activity",30.5,NULL,62.4,9,13,66.56,6,39.80,"Moderate Discount Usage",9.90,22.4,2,3,11.2,24.5,1,983.41,"Emerging Value",2329,0,"Q1"
43,"Middle Age (35-44)",Female,UK,Leeds,2.2,"1-3 years",37,"Top User",49.1,17.6,6.8,13,24,133.21,14,39.40,"Moderate Discount Usage",9.90,58.1,2,NULL,69.3,40.4,1,3414.37,"High Value",NULL,0,"Q1"
37,"Middle Age (35-44)",Male,USA,Phoenix,1.2,"1-3 years",12,"Moderate Activity",22.7,1.3,54.6,1,16,78.47,10,39.24,"Moderate Discount Usage",9.90,19.0,5,2,15.1,13.0,1,963.37,"Emerging Value",1514,0,"Q4"
25,"Early Career (25-34)",Male,UK,London,1.4,"1-3 years",5,"Low Activity",18.7,NULL,64.6,4,19,129.57,39,38.64,"Moderate Discount Usage",9.90,10.8,6,NULL,23.3,NULL,2,1833.26,"Core Value",4270,0,"Q4"
49,"Established (45-54)",Female,USA,"New York",1.9,"1-3 years",NULL,Inactive,12.5,5.6,86.2,NULL,4,118.07,NULL,37.30,"Moderate Discount Usage",9.90,21.5,8,NULL,15.2,7.5,2,379.89,"Emerging Value",1406,1,"Q1"
72,"Seniors (65+)",Male,USA,"Los Angeles",0.5,"< 1 year",24,"Moderate Activity",30.6,NULL,47.4,4,12,68.85,14,37.20,"Moderate Discount Usage",9.90,0.0,4,5,32.3,19.1,3,948.83,"Emerging Value",3567,0,"Q3"
41,"Middle Age (35-44)",Male,Japan,Osaka,2.3,"1-3 years",5,"Low Activity",30.6,4.1,67.6,3,12,57.55,1,36.80,"Moderate Discount Usage",9.90,0.0,10,0,45.4,17.0,2,814.02,"Emerging Value",829,0,"Q1"
43,"Middle Age (35-44)",Female,Australia,Sydney,3.9,"3-6 years",7,"Low Activity",15.7,NULL,46.6,1,7,90.36,37,36.70,"Moderate Discount Usage",9.90,16.8,9,1,0.0,6.0,3,603.80,"Emerging Value",497,0,"Q1"
33,"Early Career (25-34)",Female,France,Lyon,5.6,"3-6 years",22,"Moderate Activity",34.4,10.4,42.5,3,14,89.43,2,36.40,"Moderate Discount Usage",9.90,4.3,5,1,41.1,25.1,2,1131.53,"Core Value",NULL,0,"Q1"
NULL,Unknown,Male,USA,Phoenix,3.8,"3-6 years",NULL,Inactive,18.0,5.8,41.0,5,11,59.18,8,36.20,"Moderate Discount Usage",9.90,8.1,8,0,36.5,17.6,3,521.04,"Emerging Value",1149,0,"Q1"
42,"Middle Age (35-44)",Male,Australia,Adelaide,3.1,"3-6 years",19,"Moderate Activity",35.5,8.8,58.8,6,12,70.03,42,36.00,"Moderate Discount Usage",9.90,20.1,7,NULL,37.2,25.6,5,908.38,"Emerging Value",3041,0,"Q1"
38,"Middle Age (35-44)",Female,Canada,Montreal,2.6,"1-3 years",NULL,Inactive,12.5,5.7,53.3,NULL,9,91.59,24,35.60,"Moderate Discount Usage",9.90,0.0,11,NULL,25.0,8.0,3,802.73,"Emerging Value",1674,0,"Q1"
49,"Established (45-54)",Female,UK,London,4.7,"3-6 years",10,"Low Activity",24.5,5.6,70.0,1,6,109.88,33,34.60,"Moderate Discount Usage",9.90,2.5,5,2,21.1,NULL,2,625.75,"Emerging Value",1648,1,"Q3"
33,"Early Career (25-34)",Male,Australia,Sydney,0.8,"< 1 year",6,"Low Activity",22.9,7.3,76.6,1,11,254.11,51,34.50,"Moderate Discount Usage",9.90,21.2,4,3,0.0,16.1,2,2594.50,"High Value",1076,0,"Q2"
18,"Young Adults (18-24)",Male,Canada,Calgary,1.8,"1-3 years",12,"Moderate Activity",NULL,10.3,71.5,3,11,219.52,51,34.30,"Moderate Discount Usage",9.90,29.9,5,NULL,41.7,17.8,3,2809.50,"High Value",NULL,0,"Q3"
NULL,Unknown,Female,Germany,Munich,1.6,"1-3 years",21,"Moderate Activity",51.1,16.3,38.2,8,25,116.76,8,34.30,"Moderate Discount Usage",9.90,59.6,3,8,47.7,NULL,4,3378.54,"High Value",3547,0,"Q3"
33,"Early Career (25-34)",Female,Japan,Osaka,0.9,"< 1 year",3,"Very Low Activity",NULL,5.3,62.9,4,14,80.11,83,34.30,"Moderate Discount Usage",9.90,NULL,10,2,5.9,10.7,1,1331.85,"Core Value",2613,1,"Q1"
NULL,Unknown,Male,USA,Houston,1.0,"1-3 years",22,"Moderate Activity",33.2,11.6,40.7,5,17,118.01,2,33.60,"Moderate Discount Usage",9.90,50.5,3,7,31.0,24.4,3,1750.85,"Core Value",2335,0,"Q1"
28,"Early Career (25-34)",Other,UK,Birmingham,2.4,"1-3 years",5,"Low Activity",17.0,NULL,62.3,4,7,108.99,13,33.60,"Moderate Discount Usage",9.90,3.5,6,1,29.5,4.4,2,632.58,"Emerging Value",0,0,"Q3"
30,"Early Career (25-34)",Female,Australia,Adelaide,3.7,"3-6 years",23,"Moderate Activity",37.9,NULL,38.8,10,24,80.30,9,33.36,"Moderate Discount Usage",9.90,25.2,4,5,NULL,35.5,3,1668.18,"Core Value",3410,0,"Q4"
34,"Early Career (25-34)",Female,Australia,Perth,1.2,"1-3 years",3,"Very Low Activity",15.0,5.3,81.2,2,6,101.42,79,33.30,"Moderate Discount Usage",9.90,32.8,7,3,22.9,12.2,4,533.50,"Emerging Value",1048,1,"Q2"
21,"Young Adults (18-24)",Male,USA,Phoenix,1.2,"1-3 years",19,"Moderate Activity",41.2,9.3,56.8,8,15,78.30,20,32.90,"Moderate Discount Usage",9.90,41.0,4,3,45.1,23.0,3,955.85,"Emerging Value",3206,0,"Q3"
37,"Middle Age (35-44)",Male,UK,Leeds,1.6,"1-3 years",6,"Low Activity",NULL,6.7,61.9,5,11,140.21,41,32.04,"Moderate Discount Usage",9.90,5.8,7,0,33.6,18.7,3,1020.15,"Core Value",0,0,"Q4"
46,"Established (45-54)",Female,Germany,Hamburg,1.9,"1-3 years",10,"Low Activity",NULL,9.8,66.3,NULL,14,142.78,9,31.70,"Moderate Discount Usage",9.90,31.7,9,8,16.3,16.6,2,2291.10,"Core Value",2997,1,"Q2"
30,"Early Career (25-34)",Male,Canada,Montreal,4.5,"3-6 years",NULL,Inactive,29.1,NULL,48.3,2,14,119.29,9,31.68,"Moderate Discount Usage",9.90,25.3,12,1,35.6,24.9,2,1112.86,"Core Value",NULL,0,"Q4"
36,"Middle Age (35-44)",Male,Japan,Yokohama,0.3,"< 1 year",21,"Moderate Activity",41.6,10.7,38.9,7,22,61.28,70,31.10,"Moderate Discount Usage",9.90,57.7,2,5,52.1,NULL,1,1460.41,"Core Value",NULL,0,"Q2"
49,"Established (45-54)",Female,Australia,Melbourne,2.5,"1-3 years",14,"Moderate Activity",37.1,9.7,36.0,4,19,103.66,20,31.08,"Moderate Discount Usage",9.90,30.9,7,4,28.7,20.9,2,1442.50,"Core Value",1957,0,"Q4"
30,"Early Career (25-34)",Male,USA,"New York",3.5,"3-6 years",16,"Moderate Activity",32.6,6.8,44.4,NULL,14,91.94,64,30.90,"Moderate Discount Usage",9.90,41.8,4,4,53.1,22.6,2,1121.73,"Core Value",2320,0,"Q3"
52,"Established (45-54)",Male,Canada,Ottawa,3.7,"3-6 years",26,"Top User",41.1,13.8,30.0,9,24,85.03,3,30.90,"Moderate Discount Usage",9.90,52.0,2,NULL,NULL,36.4,2,1833.98,"Core Value",2834,0,"Q1"
21,"Young Adults (18-24)",Female,France,Lyon,5.1,"3-6 years",23,"Moderate Activity",34.0,8.5,54.0,1,12,137.44,29,30.30,"Moderate Discount Usage",9.90,0.0,6,1,2.2,20.9,3,1532.35,"Core Value",1838,0,"Q2"
45,"Established (45-54)",Male,UK,Birmingham,1.1,"1-3 years",NULL,Inactive,18.2,2.4,75.0,1,9,118.62,31,30.30,"Moderate Discount Usage",9.90,3.7,4,1,0.0,7.2,1,965.78,"Emerging Value",2733,0,"Q2"
26,"Early Career (25-34)",Female,Australia,Perth,3.2,"3-6 years",7,"Low Activity",30.0,10.6,50.9,4,13,215.17,30,30.12,"Moderate Discount Usage",9.90,40.3,5,7,40.0,28.3,3,1879.17,"Core Value",1158,0,"Q4"
NULL,Unknown,Male,USA,Houston,0.9,"< 1 year",NULL,Inactive,16.6,6.7,97.9,4,5,88.41,14,30.12,"Moderate Discount Usage",9.90,0.0,6,0,18.5,9.8,2,397.74,"Emerging Value",263,1,"Q4"
33,"Early Career (25-34)",Other,USA,"Los Angeles",2.0,"1-3 years",14,"Moderate Activity",43.6,10.2,34.0,6,15,97.51,41,29.80,"Moderate Discount Usage",9.90,29.5,7,2,NULL,22.7,1,1708.03,"Core Value",3510,0,"Q2"
18,"Young Adults (18-24)",Male,UK,Leeds,2.6,"1-3 years",10,"Low Activity",33.6,12.8,34.7,5,13,175.68,4,29.50,"Moderate Discount Usage",9.90,18.0,3,5,29.4,28.3,2,2234.41,"Core Value",1768,1,"Q1"
35,"Middle Age (35-44)",Female,Australia,Brisbane,1.6,"1-3 years",14,"Moderate Activity",29.2,11.0,55.3,9,11,157.43,60,29.50,"Moderate Discount Usage",9.90,0.2,6,4,21.9,21.4,2,1862.06,"Core Value",4449,0,"Q3"
60,"Pre-Retirement (55-64)",Male,India,Bangalore,0.9,"< 1 year",5,"Low Activity",21.3,10.1,63.9,3,11,127.90,0,29.40,"Moderate Discount Usage",9.90,12.7,7,2,51.3,24.1,2,1486.70,"Core Value",1934,0,"Q3"
38,"Middle Age (35-44)",Female,USA,Houston,0.5,"< 1 year",4,"Low Activity",14.4,8.0,58.1,4,10,117.50,49,29.20,"Moderate Discount Usage",9.90,8.9,8,1,20.1,7.3,2,1046.22,"Core Value",2890,0,"Q1"
35,"Middle Age (35-44)",Female,India,Mumbai,2.6,"1-3 years",7,"Low Activity",27.6,11.8,62.7,NULL,19,55.47,13,29.04,"Moderate Discount Usage",9.90,25.2,3,3,21.8,23.6,3,744.41,"Emerging Value",3080,0,"Q4"
42,"Middle Age (35-44)",Female,USA,Phoenix,1.4,"1-3 years",24,"Moderate Activity",31.2,11.1,65.1,NULL,18,98.17,NULL,28.90,"Moderate Discount Usage",9.90,28.4,4,6,77.0,27.3,2,1936.42,"Core Value",2267,0,"Q1"
